business_id,instructed_lawyer_id,transaction_id,relevant_price,commission_rate,transaction_type,created_at,instructed_at,notified_at,number_of_quotes,legal_area,international_lawyer,enterprise,cost_of_acquisition,cost_of_service
8441,320,1147,£914.46,0.15,first,2016/02/11,2016/03/24,2016/03/24,4,Intellectual Property,0,0,£132.33,£24.74
7173,195,1098,"£3,765.41",0.15,first,2016/02/12,2016/03/10,2016/03/10,5,Property,0,0,£132.33,£24.74
7159,33,1314,£887.56,0.15,first,2016/02/12,2016/05/06,2016/05/06,5,Commercial Law,0,0,£132.33,£24.74
7159,33,1706,£199.03,0.15,back-to-lawyer,2016/02/12,2016/05/06,2016/08/10,5,Commercial Law,0,0,£132.33,£0.00
7159,33,2144,£774.60,0.15,back-to-lawyer,2016/02/12,2016/05/06,2016/11/18,5,Commercial Law,0,0,£132.33,£0.00
7719,323,1008,"£2,313.04",0.15,back-to-lexoo,2016/02/13,2016/06/13,2016/06/13,5,Intellectual Property,0,0,£132.33,£24.74
7719,323,4103,"£1,452.37",0.15,back-to-lawyer,2016/02/13,2016/06/13,2017/10/25,5,Intellectual Property,0,0,£132.33,£0.00
4909,132,999,£968.25,0.15,first,2016/02/13,2016/02/17,2016/02/17,4,Property,0,0,£132.33,£24.74
8657,205,1005,£129.10,0.15,first,2016/02/16,2016/02/18,2016/02/18,4,Intellectual Property,0,0,£132.33,£24.74
8675,148,1029,£753.08,0.15,first,2016/02/16,2016/02/24,2016/02/24,4,Funding/Shares,0,0,£132.33,£24.74
8685,33,1091,£779.98,0.15,first,2016/02/16,2016/03/09,2016/03/09,4,IT & E-commerce,0,0,£132.33,£24.74
8717,217,1076,"£2,259.24",0.15,first,2016/02/17,2016/03/03,2016/03/03,6,Immigration,0,0,£132.33,£24.74
8735,190,4132,£207.10,0.15,back-to-lawyer,2016/02/17,2016/02/23,2017/10/30,4,Employment,0,0,£132.33,£0.00
8735,190,4272,"£2,396.41",0.15,back-to-lawyer,2016/02/17,2016/02/23,2017/11/15,4,Employment,0,0,£132.33,£0.00
8735,190,5173,£236.68,0.15,back-to-lawyer,2016/02/17,2016/02/23,2018/03/14,4,Employment,0,0,£132.33,£0.00
8735,190,2811,£268.96,0.15,back-to-lawyer,2016/02/17,2016/02/23,2017/03/28,4,Employment,0,0,£132.33,£0.00
8735,190,4133,£32.27,0.15,back-to-lawyer,2016/02/17,2016/02/23,2017/10/30,4,Employment,0,0,£132.33,£0.00
8735,190,5353,£118.34,0.15,back-to-lawyer,2016/02/17,2016/02/23,2018/04/04,4,Employment,0,0,£132.33,£0.00
8735,190,1028,£317.37,0.15,first,2016/02/17,2016/02/23,2016/02/23,4,Employment,0,0,£132.33,£24.74
8735,190,3519,£798.80,0.15,back-to-lawyer,2016/02/17,2016/02/23,2017/07/21,4,Employment,0,0,£132.33,£0.00
8735,190,4668,£147.93,0.15,back-to-lawyer,2016/02/17,2016/02/23,2018/01/22,4,Employment,0,0,£132.33,£0.00
8735,190,5029,£135.55,0.15,back-to-lawyer,2016/02/17,2016/02/23,2018/02/27,4,Employment,0,0,£132.33,£0.00
8265,33,1815,£242.06,0.15,back-to-lawyer,2016/02/19,2016/03/04,2016/09/08,4,Commercial Law,0,0,£132.33,£0.00
8265,33,1080,"£1,151.14",0.15,back-to-lexoo,2016/02/19,2016/03/04,2016/03/04,4,Commercial Law,0,0,£132.33,£24.74
8823,195,1096,£532.54,0.15,first,2016/02/19,2016/03/10,2016/03/10,5,Property,0,0,£132.33,£24.74
8829,33,3998,£995.14,0.15,first,2016/02/20,2017/10/05,2017/10/05,3,IT & E-commerce,0,0,£132.33,£24.74
8877,184,1070,£403.44,0.15,first,2016/02/22,2016/03/01,2016/03/01,1,Funding/Shares,0,0,£132.33,£24.74
9281,186,1124,"£7,530.81",0.15,first,2016/02/23,2016/03/18,2016/03/18,4,Funding/Shares,0,0,£132.33,£24.74
9281,186,1329,"£6,340.94",0.15,back-to-lawyer,2016/02/23,2016/03/18,2016/05/11,4,Funding/Shares,0,0,£132.33,£0.00
8965,86,3021,"£1,828.91",0.15,back-to-lawyer,2016/02/23,2016/03/21,2017/04/27,2,Litigation & Dispute Resolution,0,0,£132.33,£0.00
8965,86,1129,"£2,097.87",0.15,first,2016/02/23,2016/03/21,2016/03/21,2,Litigation & Dispute Resolution,0,0,£132.33,£24.74
8965,86,3001,"£1,291.00",0.15,back-to-lawyer,2016/02/23,2016/03/21,2017/04/27,2,Litigation & Dispute Resolution,0,0,£132.33,£0.00
8965,86,2665,"£2,684.20",0.15,back-to-lawyer,2016/02/23,2016/03/21,2017/03/06,2,Litigation & Dispute Resolution,0,0,£132.33,£0.00
8965,86,2990,£484.12,0.15,back-to-lawyer,2016/02/23,2016/03/21,2017/04/27,2,Litigation & Dispute Resolution,0,0,£132.33,£0.00
8965,86,2993,"£2,528.20",0.15,back-to-lawyer,2016/02/23,2016/03/21,2017/04/27,2,Litigation & Dispute Resolution,0,0,£132.33,£0.00
9125,170,1183,"£1,183.41",0.15,first,2016/02/28,2016/03/31,2016/03/31,8,IT & E-commerce,0,0,£132.33,£24.74
9159,33,1214,£801.49,0.15,first,2016/02/29,2016/04/06,2016/04/06,4,IT & E-commerce,0,0,£132.33,£24.74
9163,195,1088,£484.12,0.15,first,2016/02/29,2016/03/09,2016/03/09,5,Property,0,0,£132.33,£24.74
9193,132,1106,£914.46,0.15,first,2016/03/01,2016/03/16,2016/03/16,5,Property,0,0,£132.33,£24.74
4917,250,1229,"£1,285.62",0.15,back-to-lexoo,2016/03/02,2016/04/12,2016/04/12,4,Commercial Law,0,0,£132.33,£24.74
9247,195,1401,£532.54,0.15,first,2016/03/02,2016/05/31,2016/05/31,4,Property,0,0,£132.33,£24.74
9333,212,1291,"£3,227.49",0.15,first,2016/03/03,2016/04/29,2016/04/29,7,Corporate Law,0,0,£132.33,£24.74
9347,133,1202,£172.13,0.15,first,2016/03/04,2016/04/04,2016/04/04,4,Litigation & Dispute Resolution,0,0,£132.33,£24.74
9361,195,1320,£618.60,0.15,first,2016/03/04,2016/05/09,2016/05/09,4,Property,0,0,£132.33,£24.74
9365,132,1230,£914.46,0.15,first,2016/03/04,2016/04/12,2016/04/12,5,Property,0,0,£132.33,£24.74
9365,132,3045,£537.92,0.15,back-to-lawyer,2016/03/04,2016/04/12,2017/04/28,5,Property,0,0,£132.33,£0.00
9381,148,1221,"£1,075.83",0.15,first,2016/03/04,2016/04/08,2016/04/08,5,Corporate Law,0,0,£132.33,£24.74
9421,184,1576,£376.54,0.15,first,2016/03/06,2016/07/07,2016/07/07,5,Funding/Shares,0,0,£132.33,£24.74
2507,168,1159,£121.03,0.15,first,2016/03/07,2016/03/29,2016/03/29,1,Intellectual Property,0,0,£132.33,£24.74
2507,168,2431,£174.82,0.15,back-to-lawyer,2016/03/07,2016/03/29,2017/01/26,1,Intellectual Property,0,0,£132.33,£0.00
2507,168,1989,£363.09,0.15,back-to-lawyer,2016/03/07,2016/03/29,2016/10/14,1,Intellectual Property,0,0,£132.33,£0.00
9451,132,1178,£914.46,0.15,first,2016/03/07,2016/03/31,2016/03/31,5,Property,0,0,£132.33,£24.74
9445,151,1169,"£1,559.95",0.15,first,2016/03/07,2016/03/30,2016/03/30,6,Property,0,0,£132.33,£24.74
9447,248,1152,"£2,689.58",0.15,first,2016/03/07,2016/03/24,2016/03/24,7,Funding/Shares,0,0,£132.33,£24.74
9543,33,1196,£995.14,0.15,first,2016/03/08,2016/04/01,2016/04/01,7,IT & E-commerce,0,0,£132.33,£24.74
9573,148,1190,£892.94,0.15,first,2016/03/09,2016/03/31,2016/03/31,2,Financial Services,0,0,£132.33,£24.74
9589,193,1577,"£1,462.86",0.15,first,2016/03/09,2016/07/08,2016/07/08,3,IT & E-commerce,0,0,£132.33,£24.74
9643,160,1177,£537.92,0.15,first,2016/03/09,2016/03/31,2016/03/31,2,Commercial Law,0,0,£132.33,£24.74
9591,195,1205,£747.70,0.15,first,2016/03/09,2016/04/04,2016/04/04,4,Property,0,0,£132.33,£24.74
9603,133,1272,£591.71,0.15,first,2016/03/09,2016/04/25,2016/04/25,4,IT & E-commerce,0,0,£132.33,£24.74
9627,234,1141,"£1,882.70",0.15,first,2016/03/10,2016/03/23,2016/03/23,4,Corporate Law,0,0,£132.33,£24.74
9661,33,1123,£833.77,0.15,first,2016/03/10,2016/03/18,2016/03/18,3,Commercial Law,0,0,£132.33,£24.74
9665,193,1270,£914.46,0.15,first,2016/03/10,2016/04/22,2016/04/22,7,IT & E-commerce,0,0,£132.33,£24.74
9667,142,1166,£591.71,0.15,first,2016/03/10,2016/03/30,2016/03/30,5,Employment,0,0,£132.33,£24.74
9675,328,1175,£914.46,0.15,first,2016/03/11,2016/03/31,2016/03/31,3,Commercial Law,0,0,£132.33,£24.74
9849,132,1153,£914.46,0.15,first,2016/03/11,2016/03/24,2016/03/24,4,Property,0,0,£132.33,£24.74
9869,214,1143,£779.98,0.15,first,2016/03/11,2016/03/23,2016/03/23,1,Property,0,0,£132.33,£24.74
9869,214,1795,£618.60,0.15,back-to-lawyer,2016/03/11,2016/03/23,2016/09/01,1,Property,0,0,£132.33,£0.00
9885,250,1142,£223.77,0.15,first,2016/03/12,2016/03/23,2016/03/23,4,Corporate Law,0,0,£132.33,£24.74
9909,210,1213,"£2,958.53",0.15,first,2016/03/14,2016/04/05,2016/04/05,5,Property,0,0,£132.33,£24.74
9909,210,1953,£268.96,0.15,back-to-lawyer,2016/03/14,2016/04/05,2016/10/07,5,Property,0,0,£132.33,£0.00
9961,148,1191,£430.33,0.15,first,2016/03/15,2016/03/31,2016/03/31,1,Other,0,0,£132.33,£24.74
9983,205,1145,£672.39,0.15,first,2016/03/15,2016/03/24,2016/03/24,5,Intellectual Property,0,0,£132.33,£24.74
9995,132,1231,£914.46,0.15,first,2016/03/15,2016/04/12,2016/04/12,3,Property,0,0,£132.33,£24.74
10019,132,1232,"£1,613.75",0.15,first,2016/03/16,2016/04/12,2016/04/12,4,Property,0,0,£132.33,£24.74
10027,250,1201,"£1,291.00",0.15,first,2016/03/16,2016/04/04,2016/04/04,8,IT & E-commerce,0,0,£132.33,£24.74
10039,250,1163,£537.92,0.15,first,2016/03/16,2016/03/29,2016/03/29,4,IT & E-commerce,0,0,£132.33,£24.74
10077,250,1168,£806.87,0.15,first,2016/03/17,2016/03/30,2016/03/30,3,IT & E-commerce,0,0,£132.33,£24.74
10093,217,1379,£322.75,0.15,first,2016/03/18,2016/05/25,2016/05/25,5,Immigration,0,0,£132.33,£24.74
10163,132,1162,"£1,022.04",0.15,first,2016/03/20,2016/03/29,2016/03/29,1,Property,0,0,£132.33,£24.74
10193,199,1354,£650.88,0.15,first,2016/03/21,2016/05/23,2016/05/23,4,Property,0,0,£132.33,£24.74
10211,139,1136,£968.25,0.15,first,2016/03/22,2016/03/22,2016/03/22,1,Commercial Law,0,0,£132.33,£24.74
10211,139,3454,£566.42,0.15,back-to-lawyer,2016/03/22,2016/03/22,2017/07/07,1,Commercial Law,0,0,£132.33,£0.00
10211,139,1842,£968.25,0.15,back-to-lawyer,2016/03/22,2016/03/22,2016/09/16,1,Commercial Law,0,0,£132.33,£0.00
10375,237,2750,£203.33,0.15,back-to-lawyer,2016/03/24,2016/04/19,2017/02/28,9,Funding/Shares,0,0,£132.33,£0.00
10375,237,5522,£173.70,0.15,back-to-lawyer,2016/03/24,2016/04/19,2018/04/27,9,Funding/Shares,0,0,£132.33,£0.00
10375,237,1677,£406.66,0.15,back-to-lawyer,2016/03/24,2016/04/19,2016/08/02,9,Funding/Shares,0,0,£132.33,£0.00
10375,237,2747,£724.35,0.15,back-to-lawyer,2016/03/24,2016/04/19,2017/02/28,9,Funding/Shares,0,0,£132.33,£0.00
10375,237,2748,£607.95,0.15,back-to-lawyer,2016/03/24,2016/04/19,2017/02/28,9,Funding/Shares,0,0,£132.33,£0.00
10375,237,2749,£723.90,0.15,back-to-lawyer,2016/03/24,2016/04/19,2017/02/28,9,Funding/Shares,0,0,£132.33,£0.00
10375,237,3266,£203.33,0.15,back-to-lawyer,2016/03/24,2016/04/19,2017/05/31,9,Funding/Shares,0,0,£132.33,£0.00
10375,237,3715,£556.97,0.15,back-to-lawyer,2016/03/24,2016/04/19,2017/08/23,9,Funding/Shares,0,0,£132.33,£0.00
10375,237,2751,£203.33,0.15,back-to-lawyer,2016/03/24,2016/04/19,2017/02/28,9,Funding/Shares,0,0,£132.33,£0.00
10375,237,3398,£203.33,0.15,back-to-lawyer,2016/03/24,2016/04/19,2017/06/29,9,Funding/Shares,0,0,£132.33,£0.00
10375,237,3599,£203.33,0.15,back-to-lawyer,2016/03/24,2016/04/19,2017/08/01,9,Funding/Shares,0,0,£132.33,£0.00
10375,237,3950,£203.33,0.15,back-to-lawyer,2016/03/24,2016/04/19,2017/09/29,9,Funding/Shares,0,0,£132.33,£0.00
10375,237,4553,£203.33,0.15,back-to-lawyer,2016/03/24,2016/04/19,2018/01/05,9,Funding/Shares,0,0,£132.33,£0.00
10375,237,5264,£244.00,0.15,back-to-lawyer,2016/03/24,2016/04/19,2018/03/23,9,Funding/Shares,0,0,£132.33,£0.00
10375,237,5825,£220.47,0.15,back-to-lawyer,2016/03/24,2016/04/19,2018/06/07,9,Funding/Shares,0,0,£132.33,£0.00
10375,237,1253,£74.56,0.15,first,2016/03/24,2016/04/19,2016/04/19,9,Funding/Shares,0,0,£132.33,£24.74
10375,237,1888,"£1,713.02",0.15,back-to-lawyer,2016/03/24,2016/04/19,2016/09/26,9,Funding/Shares,0,0,£132.33,£0.00
10375,237,2746,£203.33,0.15,back-to-lawyer,2016/03/24,2016/04/19,2017/02/28,9,Funding/Shares,0,0,£132.33,£0.00
10375,237,4675,£60.12,0.15,back-to-lawyer,2016/03/24,2016/04/19,2018/01/23,9,Funding/Shares,0,0,£132.33,£0.00
10375,237,5267,£322.64,0.15,back-to-lawyer,2016/03/24,2016/04/19,2018/03/23,9,Funding/Shares,0,0,£132.33,£0.00
10375,237,4121,£203.33,0.15,back-to-lawyer,2016/03/24,2016/04/19,2017/10/27,9,Funding/Shares,0,0,£132.33,£0.00
10343,132,1260,"£1,022.04",0.15,first,2016/03/24,2016/04/20,2016/04/20,6,Corporate Law,0,0,£132.33,£24.74
10347,190,1156,£806.87,0.15,first,2016/03/24,2016/03/24,2016/03/24,1,Employment,0,0,£132.33,£24.74
10347,190,2830,£268.96,0.15,back-to-lawyer,2016/03/24,2016/03/24,2017/03/28,1,Employment,0,0,£132.33,£0.00
10369,86,3911,£582.75,0.15,first,2016/03/25,2017/09/26,2017/09/26,5,Litigation & Dispute Resolution,0,0,£132.33,£24.74
10377,226,1204,£295.85,0.15,first,2016/03/25,2016/04/04,2016/04/04,4,Employment,0,0,£132.33,£24.74
10441,170,1179,"£1,022.04",0.15,first,2016/03/29,2016/03/31,2016/03/31,4,IT & E-commerce,0,0,£132.33,£24.74
10495,226,1203,£205.75,0.15,first,2016/03/30,2016/04/04,2016/04/04,1,Employment,0,0,£132.33,£24.74
10515,206,1492,£430.33,0.15,first,2016/03/30,2016/06/17,2016/06/17,6,Intellectual Property,NA,0,£132.33,£24.74
10519,237,1336,£484.12,0.15,first,2016/03/30,2016/05/13,2016/05/13,6,IT & E-commerce,0,0,£132.33,£24.74
10521,132,1261,£914.46,0.15,first,2016/03/30,2016/04/20,2016/04/20,4,Property,0,0,£132.33,£24.74
10577,155,3029,£80.69,0.15,back-to-lawyer,2016/03/31,2016/04/18,2017/04/27,1,Funding/Shares,0,0,£132.33,£0.00
10577,155,1245,"£1,075.83",0.15,first,2016/03/31,2016/04/18,2016/04/18,1,Funding/Shares,0,0,£132.33,£24.74
10587,148,1220,£753.08,0.15,first,2016/03/31,2016/04/08,2016/04/08,4,IT & E-commerce,0,0,£132.33,£24.74
10631,214,2325,"£1,398.58",0.15,back-to-lawyer,2016/04/01,2016/04/11,2017/01/04,5,Property,0,0,£132.33,£0.00
10631,214,2366,"£1,807.40",0.15,back-to-lawyer,2016/04/01,2016/04/11,2017/01/12,5,Property,0,0,£132.33,£0.00
10631,214,1224,£381.92,0.15,first,2016/04/01,2016/04/11,2016/04/11,5,Property,0,0,£132.33,£24.74
5463,321,1255,£699.29,0.15,back-to-lexoo,2016/04/02,2016/04/19,2016/04/19,5,Corporate Law,0,0,£132.33,£24.74
5463,321,2336,"£1,075.83",0.15,back-to-lawyer,2016/04/02,2016/04/19,2017/01/09,5,Corporate Law,0,0,£132.33,£0.00
10659,248,1242,"£1,882.70",0.15,first,2016/04/02,2016/04/16,2016/04/16,4,Funding/Shares,0,0,£132.33,£24.74
10723,226,4258,£393.30,0.15,back-to-lawyer,2016/04/04,2016/04/28,2017/11/12,3,Employment,0,0,£132.33,£0.00
10723,226,1281,£247.00,0.15,first,2016/04/04,2016/04/28,2016/04/28,3,Employment,0,0,£132.33,£24.74
10755,190,1222,£537.92,0.15,first,2016/04/05,2016/04/08,2016/04/08,2,Other,0,0,£132.33,£24.74
10885,226,1223,£161.37,0.15,first,2016/04/08,2016/04/08,2016/04/08,3,Employment,0,0,£132.33,£24.74
10891,237,1316,£537.92,0.15,first,2016/04/08,2016/05/09,2016/05/09,4,Corporate Law,0,0,£132.33,£24.74
10891,237,3399,£203.33,0.15,back-to-lawyer,2016/04/08,2016/05/09,2017/06/29,4,Corporate Law,0,0,£132.33,£0.00
10891,237,2739,£203.33,0.15,back-to-lawyer,2016/04/08,2016/05/09,2017/03/22,4,Corporate Law,0,0,£132.33,£0.00
10891,237,2743,£203.33,0.15,back-to-lawyer,2016/04/08,2016/05/09,2017/03/22,4,Corporate Law,0,0,£132.33,£0.00
10891,237,3596,£128.78,0.15,back-to-lawyer,2016/04/08,2016/05/09,2017/08/01,4,Corporate Law,0,0,£132.33,£0.00
10891,237,2738,£203.33,0.15,back-to-lawyer,2016/04/08,2016/05/09,2017/03/22,4,Corporate Law,0,0,£132.33,£0.00
10891,237,2741,£203.33,0.15,back-to-lawyer,2016/04/08,2016/05/09,2017/03/22,4,Corporate Law,0,0,£132.33,£0.00
10891,237,2742,£203.33,0.15,back-to-lawyer,2016/04/08,2016/05/09,2017/03/22,4,Corporate Law,0,0,£132.33,£0.00
10891,237,1887,£793.73,0.15,back-to-lawyer,2016/04/08,2016/05/09,2016/09/26,4,Corporate Law,0,0,£132.33,£0.00
10891,237,2740,£399.31,0.15,back-to-lawyer,2016/04/08,2016/05/09,2017/03/22,4,Corporate Law,0,0,£132.33,£0.00
10891,237,3267,£203.33,0.15,back-to-lawyer,2016/04/08,2016/05/09,2017/05/31,4,Corporate Law,0,0,£132.33,£0.00
10943,144,2416,£107.58,0.15,back-to-lawyer,2016/04/09,2016/04/15,2017/01/24,5,Intellectual Property,0,0,£132.33,£0.00
10943,144,1240,"£1,296.38",0.15,first,2016/04/09,2016/04/15,2016/04/15,5,Intellectual Property,0,0,£132.33,£24.74
7029,190,1247,£322.75,0.15,first,2016/04/11,2016/04/18,2016/04/18,5,Employment,0,0,£132.33,£24.74
11009,132,1262,£914.46,0.15,first,2016/04/11,2016/04/20,2016/04/20,1,Property,0,0,£132.33,£24.74
5667,132,1266,£914.46,0.15,first,2016/04/11,2016/04/21,2016/04/21,3,Property,0,0,£132.33,£24.74
5737,33,1278,£833.77,0.15,back-to-lexoo,2016/04/11,2016/04/27,2016/04/27,5,IT & E-commerce,0,0,£132.33,£24.74
11157,226,1239,£263.58,0.15,first,2016/04/13,2016/04/14,2016/04/14,5,Employment,0,0,£132.33,£24.74
11163,144,1561,"£2,124.77",0.15,back-to-lawyer,2016/04/13,2016/06/03,2016/07/04,8,Intellectual Property,0,0,£132.33,£0.00
11163,144,1932,£806.87,0.15,back-to-lawyer,2016/04/13,2016/06/03,2016/09/30,8,Intellectual Property,0,0,£132.33,£0.00
11163,144,1426,£618.60,0.15,first,2016/04/13,2016/06/03,2016/06/03,8,Intellectual Property,0,0,£132.33,£24.74
11163,144,2064,£242.06,0.15,back-to-lawyer,2016/04/13,2016/06/03,2016/10/31,8,Intellectual Property,0,0,£132.33,£0.00
11163,144,2178,£968.25,0.15,back-to-lawyer,2016/04/13,2016/06/03,2016/11/24,8,Intellectual Property,0,0,£132.33,£0.00
11163,144,3407,£161.37,0.15,back-to-lawyer,2016/04/13,2016/06/03,2017/06/30,8,Intellectual Property,0,0,£132.33,£0.00
11163,144,1931,"£2,017.18",0.15,back-to-lawyer,2016/04/13,2016/06/03,2016/09/30,8,Intellectual Property,0,0,£132.33,£0.00
11163,144,2489,£925.21,0.15,back-to-lawyer,2016/04/13,2016/06/03,2017/02/03,8,Intellectual Property,0,0,£132.33,£0.00
11163,144,1427,"£1,108.11",0.15,back-to-lawyer,2016/04/13,2016/06/03,2016/06/03,8,Intellectual Property,0,0,£132.33,£0.00
11163,144,1562,"£1,640.64",0.15,back-to-lawyer,2016/04/13,2016/06/03,2016/07/04,8,Intellectual Property,0,0,£132.33,£0.00
11187,148,2089,"£1,291.00",0.15,first,2016/04/14,2016/10/31,2016/10/31,6,Corporate Law,0,0,£132.33,£24.74
11201,86,1435,£403.44,0.15,first,2016/04/14,2016/06/07,2016/06/07,5,Litigation & Dispute Resolution,0,0,£132.33,£24.74
11201,86,3003,£215.17,0.15,back-to-lawyer,2016/04/14,2016/06/07,2017/04/27,5,Litigation & Dispute Resolution,0,0,£132.33,£0.00
11211,190,1246,£537.92,0.15,first,2016/04/14,2016/04/18,2016/04/18,1,Employment,0,0,£132.33,£24.74
11211,190,2813,£537.92,0.15,back-to-lawyer,2016/04/14,2016/04/18,2017/03/28,1,Employment,0,0,£132.33,£0.00
11235,156,1269,"£1,075.83",0.15,first,2016/04/14,2016/04/21,2016/04/21,5,IT & E-commerce,0,0,£132.33,£24.74
11241,195,1542,£640.12,0.15,first,2016/04/14,2016/06/30,2016/06/30,5,Property,0,0,£132.33,£24.74
11307,132,2328,£968.25,0.15,first,2016/04/15,2017/01/05,2017/01/05,4,Property,0,0,£132.33,£24.74
11327,248,1513,"£2,151.66",0.15,first,2016/04/16,2016/06/22,2016/06/22,5,Corporate Law,0,0,£132.33,£24.74
11409,100,1280,£806.87,0.15,first,2016/04/19,2016/04/28,2016/04/28,7,Corporate Law,0,0,£132.33,£24.74
11409,100,1939,£537.92,0.15,back-to-lawyer,2016/04/19,2016/04/28,2016/10/03,7,Corporate Law,0,0,£132.33,£0.00
11467,142,1440,£537.92,0.15,first,2016/04/19,2016/06/08,2016/06/08,4,Employment,0,0,£132.33,£24.74
11467,142,3206,£215.17,0.15,back-to-lawyer,2016/04/19,2016/06/08,2017/05/30,4,Employment,0,0,£132.33,£0.00
11533,133,1309,£591.71,0.15,first,2016/04/20,2016/05/05,2016/05/05,4,IT & E-commerce,0,0,£132.33,£24.74
11575,32,1431,"£1,075.83",0.15,first,2016/04/21,2016/06/06,2016/06/06,4,IT & E-commerce,0,0,£132.33,£24.74
11577,132,3044,£537.92,0.15,back-to-lawyer,2016/04/21,2017/01/20,2017/04/28,4,Corporate Law,0,0,£132.33,£0.00
11577,132,2393,"£1,075.83",0.15,first,2016/04/21,2017/01/20,2017/01/20,4,Corporate Law,0,0,£132.33,£24.74
11589,33,1326,£887.56,0.15,first,2016/04/21,2016/05/11,2016/05/11,6,IT & E-commerce,0,0,£132.33,£24.74
11589,33,1453,£665.67,0.15,back-to-lawyer,2016/04/21,2016/05/11,2016/06/12,6,IT & E-commerce,0,0,£132.33,£0.00
11617,139,1993,"£1,291.00",0.15,back-to-lawyer,2016/04/21,2016/05/04,2016/10/17,4,IT & E-commerce,0,0,£132.33,£0.00
11617,139,1595,"£1,323.27",0.15,back-to-lawyer,2016/04/21,2016/05/04,2016/07/13,4,IT & E-commerce,0,0,£132.33,£0.00
11617,139,3165,£806.87,0.15,back-to-lawyer,2016/04/21,2016/05/04,2017/05/18,4,IT & E-commerce,0,0,£132.33,£0.00
11617,139,1304,"£1,291.00",0.15,first,2016/04/21,2016/05/04,2016/05/04,4,IT & E-commerce,0,0,£132.33,£24.74
11635,226,2395,£176.80,0.15,back-to-lawyer,2016/04/22,2016/04/26,2017/01/20,3,Employment,0,0,£132.33,£0.00
11635,226,2716,£369.19,0.15,back-to-lawyer,2016/04/22,2016/04/26,2017/03/16,3,Employment,0,0,£132.33,£0.00
11635,226,1276,£330.19,0.15,first,2016/04/22,2016/04/26,2016/04/26,3,Employment,0,0,£132.33,£24.74
11635,226,2307,£345.79,0.15,back-to-lawyer,2016/04/22,2016/04/26,2016/12/22,3,Employment,0,0,£132.33,£0.00
11635,226,2114,£207.99,0.15,back-to-lawyer,2016/04/22,2016/04/26,2016/11/08,3,Employment,0,0,£132.33,£0.00
11635,226,4443,£499.19,0.15,back-to-lawyer,2016/04/22,2016/04/26,2017/12/12,3,Employment,0,0,£132.33,£0.00
11645,277,1760,"£1,463.52",0.15,back-to-lawyer,2016/04/22,2016/05/27,2016/08/02,6,Corporate Law,0,0,£132.33,£0.00
11645,277,2737,£97.24,0.15,back-to-lawyer,2016/04/22,2016/05/27,2017/02/28,6,Corporate Law,0,0,£132.33,£0.00
11645,277,1390,£806.87,0.15,first,2016/04/22,2016/05/27,2016/05/27,6,Corporate Law,0,0,£132.33,£24.74
11645,277,1886,"£2,617.00",0.15,back-to-lawyer,2016/04/22,2016/05/27,2016/09/26,6,Corporate Law,0,0,£132.33,£0.00
11645,277,2736,£424.04,0.15,back-to-lawyer,2016/04/22,2016/05/27,2017/02/28,6,Corporate Law,0,0,£132.33,£0.00
11645,277,3945,£36.37,0.15,back-to-lawyer,2016/04/22,2016/05/27,2017/09/29,6,Corporate Law,0,0,£132.33,£0.00
11673,148,1481,"£1,022.04",0.15,first,2016/04/22,2016/06/16,2016/06/16,6,Corporate Law,0,0,£132.33,£24.74
11739,239,1295,£508.33,0.15,first,2016/04/25,2016/04/29,2016/04/29,1,Other,0,0,£132.33,£24.74
11745,205,1366,£376.54,0.15,first,2016/04/25,2016/05/24,2016/05/24,5,Intellectual Property,0,0,£132.33,£24.74
11789,133,1883,£493.09,0.15,first,2016/04/26,2016/09/26,2016/09/26,4,IT & E-commerce,0,0,£132.33,£24.74
11815,156,1313,£484.12,0.15,first,2016/04/27,2016/05/05,2016/05/05,6,Commercial Law,0,0,£132.33,£24.74
11815,156,3739,"£5,917.07",0.15,back-to-lawyer,2016/04/27,2016/05/05,2017/08/30,6,Commercial Law,0,0,£132.33,£0.00
11815,156,4104,£129.10,0.15,back-to-lawyer,2016/04/27,2016/05/05,2017/10/25,6,Commercial Law,0,0,£132.33,£0.00
11819,234,1324,"£10,758.30",0.15,first,2016/04/27,2016/05/09,2016/05/09,4,Corporate Law,0,0,£132.33,£24.74
11855,133,1722,£295.85,0.15,first,2016/04/27,2016/08/18,2016/08/18,4,Employment,0,0,£132.33,£24.74
11855,133,2248,£80.69,0.15,back-to-lawyer,2016/04/27,2016/08/18,2016/12/06,4,Employment,0,0,£132.33,£0.00
11873,195,1317,£532.54,0.15,first,2016/04/28,2016/05/09,2016/05/09,5,Property,0,0,£132.33,£24.74
11877,133,3094,£591.71,0.15,first,2016/04/28,2017/05/05,2017/05/05,5,IT & E-commerce,0,0,£132.33,£24.74
11951,237,1681,£671.96,0.15,first,2016/04/29,2016/08/02,2016/08/02,5,Other,0,0,£132.33,£24.74
11951,237,1885,£630.53,0.15,back-to-lawyer,2016/04/29,2016/08/02,2016/09/26,5,Other,0,0,£132.33,£0.00
41425,217,4912,"£2,151.66",0.15,first,2016/04/30,2018/02/16,2018/02/16,5,Immigration,0,0,£132.33,£24.74
8265,170,1357,£914.46,0.15,back-to-lexoo,2016/05/03,2016/05/24,2016/05/24,6,Other,0,0,£132.33,£24.74
8265,170,4948,"£1,613.75",0.15,back-to-lawyer,2016/05/03,2016/05/24,2018/02/19,6,Other,0,0,£132.33,£0.00
