Customer ID,Purchase Amount,Button Version
2304,59.01582635,red
675,82.82866667,green
2600,70.59527748,red
903,78.70267234,green
960,109.2071258,green
474,92.53636177,green
2490,89.92424985,red
1451,101.574481,green
241,91.07883338,green
2102,87.42719562,red
2003,76.40457513,red
1525,80.91229156,green
3006,97.36844286,red
3101,64.07520435,red
2115,72.69360734,red
366,75.21250581,green
1177,82.75931461,green
3060,101.7637484,red
773,56.95506828,green
2256,79.60753263,red
2576,44.57363789,red
2551,89.59237197,red
1333,82.16492333,green
1139,85.89162537,green
1075,72.51168964,green
2874,87.84961894,red
1948,86.80236301,red
1512,92.62639353,green
2993,98.05353035,red
1793,96.09995503,red
1870,76.54500725,red
2152,113.7360385,red
341,109.0444572,green
2460,94.16079469,red
477,84.06189519,green
1589,105.2906098,green
2598,79.7139452,red
364,88.6195223,green
1347,87.72522131,green
1346,79.04744209,green
396,95.87114136,green
783,108.3427381,green
1143,94.48588426,green
619,103.3305997,green
2693,121.9152015,red
3018,60.22404432,red
2385,83.4621068,red
452,102.3666293,green
2072,94.90013966,red
288,104.2175944,green
1389,71.50008468,green
2736,117.2097397,red
534,92.39619963,green
2423,99.30950611,red
1788,69.14148029,red
1743,73.17983652,red
164,107.6638597,green
2335,123.4385765,red
165,94.87567348,green
2554,75.48270776,red
3106,103.7667825,red
1386,85.82353157,green
2101,97.18982927,red
1563,104.0068374,green
1808,74.22019453,red
2832,72.33627359,red
3030,80.0785063,red
1613,120.3622116,red
2784,71.11171514,red
2911,80.73464864,red
2779,75.9799847,red
2393,97.72336692,red
291,33.27459543,green
2043,123.2444774,red
403,81.89437619,green
1312,108.0821245,green
2454,110.8300449,red
2040,82.80546771,red
779,107.8542007,green
1687,101.6889384,red
1074,104.5953957,green
1796,72.46404004,red
990,80.63601551,green
1358,72.96631021,green
2210,64.09353429,red
2947,105.7330586,red
2674,118.6740432,red
763,110.1241052,green
2357,87.7961504,red
819,103.8821701,green
467,86.81798631,green
2641,74.4774237,red
888,98.94612103,green
1925,95.20579202,red
577,110.225126,green
2646,98.80246542,red
1846,55.04623952,red
2712,97.32624929,red
492,75.16417486,green
2132,105.4599053,red
1802,72.31743539,red
2491,80.6770544,red
1951,107.9177019,red
1866,144.0556121,red
163,101.5817545,green
2157,102.3228156,red
2983,64.06412344,red
1202,85.20222609,green
2173,90.22484181,red
2656,95.67175918,red
2517,112.6505271,red
2008,108.0236159,red
2982,93.09399377,red
1950,44.24387801,red
2520,107.8038164,red
983,108.7515428,green
312,91.86725679,green
522,64.72194376,green
413,63.28977412,green
1455,105.9015576,green
1758,99.14435345,red
2881,93.82632428,red
1187,68.33711589,green
3075,127.9403137,red
2475,73.35430811,red
2615,108.1762057,red
1733,120.3556907,red
2383,73.02349492,red
1573,75.18704297,green
2317,57.21479627,red
2714,94.75022659,red
2099,51.53814333,red
2092,99.18382556,red
1015,89.55923132,green
2493,121.4786368,red
2682,62.10058542,red
169,64.86845583,green
180,135.313323,green
3045,103.5183297,red
715,89.54253768,green
1540,99.38354605,green
2411,102.3477215,red
395,59.25048547,green
2782,120.0628222,red
2068,95.24253984,red
878,71.58986791,green
1669,63.46666878,red
2743,86.56970905,red
1245,86.15916201,green
179,122.3411632,green
1090,67.56552707,green
2901,97.91063338,red
2097,96.9946571,red
527,123.7131359,green
504,61.39342109,green
2541,86.62574788,red
3083,97.68411985,red
555,88.69384911,green
637,56.45923324,green
3050,101.6479396,red
2622,79.94126346,red
1912,123.4195157,red
1966,104.450805,red
2747,120.3921318,red
152,51.05357152,green
2321,118.2314472,red
2443,93.35057151,red
1043,68.37123671,green
323,57.50193076,green
2237,84.96788973,red
189,57.00669096,green
2950,133.6366311,red
1490,124.3179949,green
497,109.6382329,green
512,67.7459898,green
1658,83.40610768,red
2870,110.7715184,red
329,59.85905862,green
1762,95.30649689,red
1844,74.7626487,red
2496,81.97772081,red
3054,99.40159272,red
2899,110.4875347,red
3008,89.48119734,red
2799,104.3965003,red
224,69.75381324,green
2410,109.3005626,red
2018,91.44630237,red
250,98.18213788,green
2200,76.04693183,red
2760,111.0064636,red
392,119.1510473,green
1363,90.61290655,green
2009,116.9326677,red
1462,108.6573708,green
2657,85.91846383,red
2405,121.0316436,red
1430,79.34779074,green
1266,81.73772296,green
684,71.64296704,green
200,67.4888218,green
2392,141.307364,red
2740,112.034674,red
1698,125.1389114,red
2325,73.76694747,red
173,83.54224613,green
227,103.7069082,green
1557,59.60942359,green
135,74.80349896,green
2275,107.4267228,red
2477,92.01566878,red
2149,76.86233984,red
2685,86.350781,red
843,96.74668155,green
2696,86.14934739,red
1620,100.1641863,red
1163,109.2759802,green
2512,125.5454629,red
281,75.94652721,green
1474,128.4350306,green
354,100.4591484,green
2938,90.90783924,red
381,117.1085828,green
3102,92.62781558,red
1921,85.48447169,red
1605,91.71965056,green
2813,115.1338519,red
244,79.2439969,green
1749,67.81817894,red
155,100.9173208,green
1885,90.25978889,red
662,85.1354403,green
1192,101.6832869,green
535,99.27454961,green
2360,87.00675197,red
2734,50.79892997,red
2948,93.67862935,red
2435,120.0177981,red
884,102.5963927,green
442,65.27527228,green
2788,100.7888182,red
1520,87.29924184,green
1325,86.96297759,green
931,102.52203,green
1947,96.22541882,red
1184,79.73973332,green
2225,62.29025731,red
813,60.95905944,green
466,84.90043069,green
632,82.12999842,green
2568,103.6541204,red
2468,95.81490239,red
1188,134.0970896,green
1787,75.85837593,red
1998,88.9838265,red
570,77.50812724,green
2131,87.60626784,red
855,112.7669322,green
1655,88.67511335,red
707,101.3998756,green
1141,103.3097732,green
2436,110.1839673,red
1372,80.2879301,green
1862,94.366937,red
2807,105.6420801,red
1137,86.09645722,green
1257,106.7417276,green
588,93.31982874,green
3087,111.8120869,red
1053,59.51050775,green
1348,93.80648099,green
2698,55.54321408,red
833,116.5182825,green
1800,120.6080915,red
3016,117.6527096,red
1712,68.20120638,red
1292,82.31849185,green
828,82.22117424,green
988,70.62060678,green
2583,98.59346588,red
2462,66.8127159,red
1094,78.97361963,green
708,95.73012775,green
140,69.33149714,green
1179,59.41877391,green
1440,94.42108862,green
434,59.08388842,green
1077,111.6229299,green
1431,89.44970874,green
1407,121.9231812,green
2631,76.21119428,red
2684,69.91735329,red
667,93.95760651,green
2589,87.81122108,red
1695,86.46539091,red
902,125.725757,green
1390,106.0200535,green
2044,100.5060327,red
1926,91.0216598,red
1820,86.61758662,red
1502,98.31789912,green
1737,80.28517049,red
2139,103.3025887,red
2309,101.3824841,red
2897,54.86246419,red
1823,39.16923947,red
1772,67.51246005,red
915,79.69904111,green
1917,108.471012,red
1919,107.7653708,red
1471,97.04106169,green
299,93.5353969,green
1879,107.8819944,red
2244,104.3254775,red
2751,143.4667622,red
2203,128.0872531,red
1061,88.22912931,green
2389,93.15855767,red
444,96.06775377,green
2830,110.1692909,red
926,70.93663914,green
2588,76.15959357,red
1311,111.4336834,green
842,93.76774584,green
2229,87.81873263,red
2361,77.10281242,red
3046,56.26390589,red
781,106.7248696,green
2395,70.91785227,red
3093,118.2890155,red
817,85.43240032,green
1822,102.5617673,red
1792,111.2792646,red
1349,86.1223341,green
670,122.8819374,green
305,139.486729,green
605,114.6648006,green
1813,71.78452687,red
970,95.26840885,green
699,99.35950821,green
2627,91.06383783,red
929,96.889895,green
815,108.0933782,green
1992,115.5965142,red
2939,64.40647715,red
1079,67.05761164,green
146,85.47632346,green
1861,87.76572351,red
2838,87.91247503,red
2688,104.5347985,red
1899,121.895401,red
1786,85.20959947,red
1003,54.95779148,green
1442,92.11709619,green
653,67.01826777,green
1273,95.36912281,green
1250,106.6077465,green
2578,73.53293523,red
417,106.1775803,green
1240,79.5530097,green
2208,70.80791634,red
249,99.24679075,green
2553,82.15187057,red
2217,74.44365038,red
766,75.21454469,green
1211,117.6077977,green
2856,44.14560991,red
2945,98.65121044,red
2741,82.16340485,red
298,123.0869023,green
2708,101.9033691,red
2354,90.23730991,red
1801,83.33079591,red
2595,69.17790727,red
939,108.9807945,green
2136,57.62832179,red
1016,92.4031914,green
772,111.5766822,green
2817,118.5889169,red
1739,130.2953563,red
2502,86.09526654,red
3033,67.90783293,red
2341,94.12589022,red
1637,77.58780419,red
1501,103.5243423,green
1449,67.96963314,green
1859,88.09031953,red
1218,93.90722595,green
1285,80.06592577,green
2129,92.68968071,red
2758,90.37326931,red
1149,98.11950057,green
210,77.71815186,green
2713,114.7771071,red
935,76.67498253,green
2269,73.54616835,red
806,128.8652815,green
2776,108.1532408,red
2172,110.3991719,red
1871,34.40346647,red
469,102.8245024,green
1812,116.1197017,red
2171,112.7953107,red
2985,80.89125757,red
425,97.51974252,green
1960,90.13749958,red
702,85.05390644,green
156,116.3115256,green
2572,78.55876393,red
1248,92.46506206,green
2815,91.8170002,red
2869,69.99848867,red
243,79.54716251,green
2647,128.1892892,red
1940,93.09289428,red
1830,117.6635094,red
1291,97.70307823,green
1018,109.1880239,green
268,99.7151281,green
2507,82.91679172,red
1939,96.58844909,red
515,102.102428,green
2424,115.4501579,red
387,110.5822452,green
2161,85.0672473,red
1193,104.6098929,green
2258,89.41739396,red
1894,70.50967215,red
2154,96.84136726,red
2318,66.75905088,red
2628,60.59248826,red
1959,93.65164205,red
2529,99.67185573,red
948,62.42646426,green
518,100.865016,green
2211,149.1966071,red
1178,61.65224382,green
1516,119.0563912,green
1122,39.84130356,green
1724,118.7676943,red
1290,104.5520922,green
934,65.85339174,green
2711,105.8167619,red
1275,112.0484941,green
2074,91.89764484,red
433,108.1680696,green
2116,100.9012335,red
2286,101.8286348,red
3004,98.68513345,red
2542,109.5508027,red
2935,83.60092374,red
2067,101.3279604,red
285,71.6407777,green
1209,91.81143094,green
2191,92.74016803,red
1138,89.99967473,green
1865,75.46766318,red
2919,54.38458766,red
2964,105.7554687,red
1052,47.99648831,green
2816,63.09382331,red
1042,75.69302018,green
1701,79.12095984,red
481,88.31017639,green
3084,90.09606656,red
2333,106.3571875,red
1488,107.9042977,green
486,103.2545719,green
1073,57.29564807,green
3021,83.43547188,red
2910,119.7016817,red
1626,117.4933199,red
2364,81.33242165,red
1246,104.1416724,green
1546,99.14644045,green
420,77.18184521,green
262,96.90436191,green
1207,106.7641821,green
2308,78.73492585,red
1360,94.44661002,green
2750,105.0307529,red
958,51.24944395,green
2386,89.71000779,red
2687,107.8846744,red
1423,96.89324685,green
2110,61.39328838,red
1835,63.18551331,red
3104,119.1270853,red
1002,89.7158797,green
1167,67.56121922,green
1849,121.9669063,red
2413,97.94339837,red
1553,127.7151035,green
1845,94.37363335,red
1410,91.37164536,green
2403,74.67840043,red
668,84.45763433,green
682,94.8108976,green
2906,93.28109399,red
342,52.8952269,green
1335,97.73401239,green
1134,76.01558745,green
2174,112.2768942,red
438,65.71634207,green
1811,130.4465032,red
1359,91.91684889,green
1851,101.5668708,red
1271,102.3111634,green
2303,128.9518143,red
1867,90.5902372,red
141,43.32099653,green
1120,98.32253036,green
2720,105.2017637,red
3068,90.36763209,red
1609,99.16113211,green
2207,102.4222363,red
1864,102.9986732,red
1736,41.75004562,red
761,82.23764016,green
1936,83.99363401,red
327,98.06828114,green
2083,89.26903701,red
1331,37.8377249,green
1602,74.58822773,green
195,83.26217494,green
1961,81.5627778,red
984,73.98690724,green
2857,80.31340149,red
571,54.59395108,green
904,85.40606701,green
1054,132.7629919,green
3007,80.08577059,red
569,77.11932913,green
1794,144.495866,red
3002,89.67786913,red
2415,87.38408468,red
1828,84.54486571,red
1345,117.9040137,green
2724,109.7095371,red
441,59.07177883,green
1166,126.7545857,green
2954,89.25228715,red
1228,131.2047791,green
1301,103.9059028,green
635,112.3390678,green
1623,84.82579895,red
869,73.58453973,green
460,104.9813974,green
1328,77.68364326,green
924,83.07188593,green
2812,152.6518399,red
2888,70.94266659,red
1133,101.9575056,green
122,106.8185528,green
216,103.59381,green
303,95.14432346,green
1370,65.48871266,green
945,101.509152,green
2768,98.63645378,red
1910,75.10701048,red
1684,100.8007821,red
1448,56.14782122,green
1227,77.44583517,green
1650,107.5042919,red
2937,93.58441713,red
1406,61.27063226,green
774,85.87749401,green
2257,98.42342465,red
2316,71.78300559,red
1976,107.6408283,red
212,74.03279207,green
256,68.35153142,green
1183,116.7833827,green
1580,102.1763927,green
1446,96.45551799,green
1920,116.8151773,red
1534,95.46301083,green
630,90.23738401,green
277,62.42117657,green
2603,67.96205805,red
978,71.74373662,green
840,73.17019895,green
1055,64.58055918,green
2774,64.18461194,red
1399,55.69436748,green
2590,95.98086753,red
2802,84.93095639,red
1585,64.87905297,green
2556,118.8245737,red
2458,74.42072348,red
1630,90.14007997,red
1469,106.9897254,green
356,86.15196942,green
1544,99.97507057,green
2250,124.2368903,red
1667,97.29062209,red
2421,103.6243744,red
260,101.5132059,green
2448,92.25329002,red
3051,87.14108739,red
1977,106.6901452,red
259,98.09852545,green
272,101.8689237,green
1142,90.21464019,green
2617,94.87040995,red
596,99.53792052,green
1060,93.60856925,green
1115,98.86661404,green
331,92.06672551,green
214,56.39901497,green
1923,121.2620965,red
166,112.7803492,green
616,70.34158316,green
1896,89.7779385,red
2209,70.55566724,red
1821,97.65611814,red
3047,79.3801537,red
660,85.24605506,green
510,65.34993603,green
2844,103.404253,red
822,107.0950762,green
2778,75.81520844,red
2114,92.77540028,red
977,95.97530922,green
2550,124.6079825,red
865,108.2535956,green
2347,113.1226073,red
2896,65.48418759,red
1968,82.40443346,red
589,90.27876877,green
264,113.9063841,green
3091,69.68730661,red
1057,77.7225958,green
2519,119.6541362,red
448,122.016116,green
2271,81.94302167,red
2725,58.8829524,red
643,98.86289174,green
137,79.16001442,green
3039,114.6875433,red
709,93.84050643,green
601,61.08513986,green
191,82.03692124,green
1640,137.092573,red
3048,90.69279738,red
743,73.39208607,green
2535,116.3601348,red
2772,85.27092236,red
2753,63.22644163,red
627,105.3181674,green
1904,83.70451523,red
2295,78.63006687,red
248,93.00110455,green
1797,67.60308899,red
3066,123.7438878,red
2618,100.8085175,red
2464,101.9729398,red
995,92.60972635,green
2373,119.7046326,red
2766,87.00014548,red
2678,73.19130848,red
1806,86.95230287,red
1342,105.0467052,green
1256,88.90272573,green
860,83.29056478,green
2194,61.56010018,red
2814,138.6617421,red
1713,138.8468858,red
575,75.62788864,green
1066,107.8289348,green
1472,98.94334044,green
648,100.2819609,green
1152,129.3047415,green
1878,63.62329443,red
1535,97.03063752,green
2755,103.4704007,red
610,86.54496452,green
1411,38.92415843,green
2703,76.78954867,red
2251,38.33410574,red
2007,61.22554758,red
1005,92.84682852,green
2695,126.5036429,red
2970,83.74107035,red
706,85.30211507,green
1171,113.5502542,green
2845,118.6517636,red
1508,71.91305899,green
922,134.7508619,green
2419,106.1634803,red
753,115.0374347,green
1261,50.68048938,green
1657,45.70737173,red
2484,86.95580964,red
280,58.47378406,green
1632,84.34599372,red
446,92.20104096,green
642,82.07852467,green
943,75.78832514,green
2365,104.4406909,red
181,73.54425522,green
2586,80.40628554,red
2941,90.72390918,red
811,94.22895556,green
176,107.2063973,green
2890,102.0155079,red
726,74.99273895,green
511,100.1277013,green
1706,129.787184,red
1065,89.65283863,green
1254,82.95914791,green
399,93.18555031,green
435,94.17910849,green
2528,81.38885253,red
2281,70.78445064,red
2810,93.88525364,red
969,98.77372932,green
677,76.27551355,green
276,97.29655933,green
2042,79.46547846,red
2002,78.50009749,red
940,98.01435297,green
953,94.55912055,green
1251,147.2527088,green
397,73.88958117,green
411,52.45190143,green
2765,114.9872274,red
1597,84.15007865,green
138,77.43563082,green
739,76.75063657,green
1444,96.47706811,green
1126,39.59878969,green
2582,126.1372241,red
972,102.4388687,green
2019,92.41919527,red
393,75.93814771,green
2328,104.475457,red
192,115.4758788,green
1309,91.8984986,green
650,101.322896,green
1751,98.65975574,red
1398,74.26442679,green
3082,93.29597375,red
1734,119.7380217,red
2487,87.61787326,red
2759,85.35503787,red
1941,117.1562038,red
1898,87.3438401,red
2158,83.93101167,red
1310,87.70298376,green
3097,85.99612645,red
2230,73.32168326,red
234,106.4980998,green
3067,121.7519923,red
655,70.5576959,green
349,66.87197784,green
2963,84.94711031,red
1863,114.5207836,red
2506,98.73498925,red
2077,74.12977483,red
1962,86.04430337,red
2379,85.94434549,red
981,71.48336542,green
613,80.76959554,green
2532,100.4117889,red
2974,107.1047021,red
1397,96.85253242,green
2806,116.1069224,red
2270,116.5995889,red
1028,67.7755038,green
810,87.08483849,green
2800,98.40517443,red
2162,139.4242984,red
897,99.82698851,green
952,78.98008357,green
2783,81.64308679,red
1288,91.31744496,green
336,109.5005132,green
982,67.51408866,green
251,54.34215424,green
1314,107.7686855,green
1021,79.24398399,green
2602,90.80304185,red
2934,99.47191668,red
2214,80.30555454,red
944,90.11773817,green
1374,85.90335226,green
419,69.03810568,green
938,80.58972371,green
1259,90.97511195,green
257,82.28569609,green
1703,91.48359292,red
1775,76.81782101,red
2705,69.4834988,red
1594,82.46777712,green
1681,91.29530562,red
634,80.87361603,green
1379,101.2025438,green
3076,80.14533834,red
2861,97.45343702,red
2793,69.40902863,red
2972,88.79236798,red
3024,102.8109758,red
1315,88.39242495,green
1660,86.33204777,red
968,84.76057896,green
550,135.7306994,green
208,118.8476926,green
1402,74.94335503,green
2046,79.7932693,red
2265,78.84439988,red
2527,102.2395066,red
2060,89.39203546,red
421,97.54423634,green
1125,92.47826425,green
2990,115.9752701,red
2621,113.2722679,red
2584,90.88755036,red
556,59.39662767,green
1296,94.07182296,green
574,112.7340161,green
731,116.3153003,green
775,91.19069194,green
3015,92.94769498,red
2246,100.9214615,red
1663,103.9246557,red
1735,117.5543602,red
886,102.4342684,green
1523,103.8511279,green
608,68.28495154,green
681,84.99566084,green
2729,126.2146937,red
2144,98.84816353,red
957,66.37752409,green
2655,70.11402032,red
2510,77.09339683,red
658,113.5320975,green
683,109.5314962,green
672,103.0639971,green
473,76.06373032,green
3110,68.564623,red
423,94.39890881,green
1391,108.4172869,green
805,77.38413819,green
963,95.14059906,green
1478,72.25938707,green
316,113.8666569,green
1644,98.26246162,red
1414,120.8516701,green
913,60.06697756,green
2120,60.68697422,red
2592,62.85439352,red
2353,87.22513756,red
841,85.89205285,green
1728,65.2916271,red
2023,88.93158721,red
2787,91.2049172,red
1123,72.63074963,green
1329,78.30085468,green
2290,85.67677132,red
1598,73.72379161,green
1029,78.86921668,green
711,98.01080103,green
2867,71.18630169,red
1719,129.3167294,red
426,83.92132986,green
870,108.5893376,green
2577,113.7217153,red
2063,93.63045345,red
2488,30.07955394,red
908,84.00449561,green
2400,98.88140995,red
2177,100.344202,red
309,87.21144018,green
859,111.2441815,green
245,87.25607065,green
408,63.58393882,green
1979,26.44832051,red
147,75.14698711,green
887,91.72776363,green
1677,89.72464467,red
1892,66.19515663,red
1103,106.4310466,green
2183,70.80380506,red
1282,79.60298279,green
161,95.15687395,green
2505,92.36256531,red
1676,102.5284893,red
998,78.2173169,green
2946,90.0311517,red
1856,88.07316635,red
1483,87.12683174,green
379,96.9614091,green
2446,73.12308323,red
777,84.80312245,green
2820,105.4554233,red
2651,85.50324385,red
1457,75.01002734,green
317,105.5180648,green
2022,88.63175512,red
506,111.8505982,green
2875,76.03340732,red
1322,79.93464951,green
1353,50.98228943,green
2965,72.43347138,red
975,76.58500146,green
1590,64.1228258,green
1294,71.74078708,green
2567,94.06719823,red
879,120.8400652,green
1555,56.46487723,green
1352,66.47246502,green
1381,67.69139617,green
2955,94.56127643,red
440,107.6956372,green
2164,77.98563731,red
921,81.83748777,green
1102,60.92613851,green
1615,87.43544171,red
2125,101.4808558,red
758,77.46969583,green
1199,66.97139852,green
2596,90.56955809,red
1891,115.7929403,red
157,91.18101973,green
1840,86.08125695,red
1528,49.3454326,green
1997,77.7912979,red
1161,92.37642715,green
3028,119.2739977,red
2709,73.72974327,red
2539,88.83038722,red
2694,71.06955674,red
2277,75.15875822,red
471,37.01319553,green
3014,84.43150916,red
900,113.3406773,green
2095,105.5813344,red
2059,88.50385526,red
798,93.03740986,green
2408,110.9116878,red
267,89.85899382,green
2406,107.5818771,red
398,96.85745999,green
1532,54.71721624,green
838,75.46079581,green
947,76.92189379,green
1642,74.79443699,red
689,100.3749827,green
2276,129.5912543,red
2039,84.76091818,red
2326,126.0898824,red
794,88.87436543,green
1646,63.18224889,red
964,115.8311247,green
465,63.59008742,green
820,99.75973762,green
2453,77.49247235,red
1082,74.12769647,green
705,76.24345741,green
1593,99.03462861,green
1810,89.38729117,red
1726,88.35054252,red
222,95.70476831,green
657,81.3497349,green
2566,91.48346199,red
1357,93.8767413,green
1985,69.32297391,red
2679,32.13144572,red
1217,86.3962651,green
2676,110.5764971,red
1027,101.3032243,green
1876,108.7726033,red
3026,70.35652819,red
2944,151.6249344,red
1603,77.59525978,green
2565,59.56271272,red
115,113.9155269,green
389,82.51042143,green
745,91.6370248,green
797,84.37171037,green
131,88.48732825,green
2925,80.08519948,red
144,138.5185209,green
3058,87.77319606,red
2188,111.2931598,red
1366,62.83545231,green
1567,53.00234033,green
621,92.46150624,green
2450,118.0401497,red
1011,107.1114905,green
685,113.5403032,green
2689,95.29274188,red
1408,54.27853691,green
2878,121.2658914,red
962,89.29158162,green
2877,92.78098066,red
1770,130.6548578,red
1496,74.83455162,green
2278,75.13775214,red
1654,60.24284665,red
1930,95.98853972,red
1395,126.9897017,green
2056,84.81478198,red
1334,108.0206697,green
390,91.4759078,green
182,93.58242796,green
1316,89.68827279,green
1670,79.69251836,red
2430,83.7891989,red
1111,93.37411906,green
1101,73.47208204,green
1576,85.19240848,green
2748,96.82870841,red
593,95.61611968,green
2704,71.46133143,red
1780,97.44202423,red
487,59.23886565,green
376,101.2191121,green
2452,86.80197899,red
2375,94.10727899,red
959,118.0623208,green
3109,106.3787313,red
1560,80.32587269,green
2866,97.33314879,red
332,99.82365147,green
1607,74.04186052,green
500,101.0785643,green
1799,53.37192429,red
587,100.6699499,green
1443,82.73913829,green
270,85.87158593,green
3040,98.59264789,red
640,60.61718304,green
788,105.314396,green
2669,100.9466722,red
2181,87.38130721,red
1415,93.73755164,green
2716,114.7022678,red
2091,65.40743027,red
912,117.8005974,green
1995,85.36993118,red
2611,111.1469752,red
385,84.16327467,green
1756,103.1441728,red
1283,86.51178201,green
1350,103.4071742,green
2111,79.75340361,red
1521,92.66756772,green
1297,74.94009752,green
2548,79.35259741,red
2355,86.33708203,red
314,94.9929463,green
638,80.17487746,green
2492,107.9898403,red
911,119.1465862,green
443,72.13672733,green
1486,124.580055,green
2803,42.65235817,red
1098,63.2944012,green
2119,65.42419783,red
2914,70.82411218,red
1621,94.80313099,red
2166,100.3691147,red
2243,82.10954426,red
1765,80.4128363,red
2639,110.2979154,red
2442,130.1414978,red
2546,119.6720611,red
748,93.78385977,green
134,105.1298549,green
824,98.70815467,green
2929,106.504846,red
687,84.79287019,green
2659,108.7451209,red
2020,71.60819771,red
1189,114.8452007,green
680,78.46290092,green
2563,85.64411606,red
1776,103.8859844,red
584,131.0138495,green
1239,86.86679043,green
2471,112.2874286,red
1023,112.1219667,green
2756,123.9808882,red
3038,93.75647202,red
790,105.0544329,green
917,88.34686312,green
1798,83.85466749,red
695,85.14455381,green
2515,105.5228808,red
539,106.7341683,green
174,90.57997031,green
1007,81.92379714,green
1233,125.143694,green
647,110.1083202,green
3078,125.4811941,red
629,123.4228583,green
1419,116.8940137,green
771,43.8529321,green
2805,90.29357534,red
2153,67.68365757,red
1584,65.97746102,green
286,127.9013802,green
1838,77.18281811,red
1591,98.83181561,green
1804,68.45909088,red
1477,75.50088155,green
2667,83.31599579,red
1946,75.1364607,red
2236,110.8393132,red
2348,78.8700148,red
1967,97.50806212,red
160,72.0271363,green
663,68.24522859,green
491,82.43634092,green
193,117.6115876,green
2064,106.073011,red
2422,65.52418874,red
123,89.94387351,green
2663,96.5428238,red
429,88.13445798,green
407,77.2944633,green
560,73.57562593,green
2504,102.437753,red
167,69.8851021,green
1186,105.7217945,green
2827,101.5896597,red
2811,69.19272628,red
2352,95.67560548,red
2677,85.46354913,red
1182,66.80612046,green
1855,91.95905904,red
2123,99.66967391,red
2928,121.4095719,red
2930,74.18989583,red
2916,87.92501013,red
1128,98.49698789,green
809,125.081208,green
1513,57.56141098,green
1088,93.28217336,green
2143,90.40713381,red
2633,86.78094014,red
696,95.09858972,green
1116,101.2273222,green
1668,96.10181232,red
1740,93.71311256,red
1033,93.06519599,green
470,72.6934247,green
866,73.7888467,green
1953,98.75242431,red
553,91.83959983,green
204,91.50679984,green
1601,127.8260009,green
1829,121.0459675,red
1170,90.75589051,green
2607,87.64011905,red
862,69.63456724,green
320,120.638124,green
1945,55.91545719,red
760,73.19317532,green
620,88.55544313,green
756,85.40709322,green
2057,92.76940101,red
1982,77.05284952,red
966,75.74342896,green
526,94.13434118,green
2266,117.9507046,red
1622,104.8987743,red
674,129.3480603,green
3063,102.3946621,red
1019,79.19293232,green
2371,117.6884985,red
542,73.14117018,green
1201,83.23732378,green
357,81.74457576,green
2989,117.0029392,red
2254,96.84078973,red
2001,103.5471618,red
2444,99.71985942,red
2291,72.32861371,red
1017,119.3421381,green
1313,90.17615146,green
1461,84.97446085,green
1485,94.05349309,green
2789,80.81075055,red
802,95.42140497,green
530,107.2001792,green
2480,88.52519281,red
233,89.94021733,green
1026,98.38862931,green
1539,74.28092884,green
1937,71.96437271,red
350,98.35208171,green
1572,89.99519845,green
2472,93.90742438,red
2879,114.1388019,red
1344,68.8339596,green
967,110.8050533,green
1034,99.61625739,green
2752,89.25741058,red
2050,76.20936737,red
1004,70.21583413,green
1456,98.5506265,green
226,97.39827147,green
1097,73.33881026,green
209,132.1306682,green
1965,79.14122843,red
184,89.23572943,green
3064,105.4293206,red
582,117.8131887,green
1679,98.46087255,red
3001,108.7543911,red
1506,98.2969409,green
218,110.2898177,green
567,123.4871968,green
1574,85.08967009,green
422,47.60193167,green
1243,92.67663602,green
136,104.8724239,green
430,92.56091298,green
1932,101.0727572,red
464,83.8442374,green
3012,65.95610695,red
2735,111.0210038,red
1774,95.45475245,red
3079,91.98438901,red
1146,89.8170165,green
871,53.46155063,green
2122,115.0156928,red
1212,90.64808244,green
2426,119.8146242,red
2775,105.1212836,red
2707,85.68751865,red
2035,109.4607867,red
2126,106.7296175,red
1944,92.93737805,red
2710,81.45257587,red
1160,82.44901031,green
1785,118.9478299,red
2840,84.72740139,red
956,80.4626778,green
690,105.28152,green
2069,140.8124256,red
831,93.00666336,green
544,116.3190704,green
2104,85.58761766,red
282,97.37335428,green
1582,72.23823439,green
1130,104.8996606,green
2764,90.68217149,red
2513,79.45473812,red
602,75.40649443,green
334,62.82445405,green
768,112.7330903,green
2155,76.60344521,red
2414,109.3673401,red
1722,112.5057618,red
594,112.0799754,green
1383,76.50512356,green
2096,80.16192855,red
132,111.3524772,green
2037,72.6134356,red
2248,89.42335705,red
128,69.99899581,green
2390,88.342833,red
1503,95.39746437,green
185,107.3164063,green
2148,114.2268486,red
2021,108.7589272,red
3103,72.88061072,red
1575,103.431619,green
2662,114.8010752,red
1272,99.63438707,green
1304,95.99665546,green
1716,74.09729016,red
1441,104.9764984,green
2121,117.4841018,red
1599,73.8368091,green
1682,82.51807251,red
1550,80.16124323,green
347,97.07322991,green
1421,104.7138534,green
2561,116.5696914,red
729,113.9930286,green
1970,99.72318997,red
194,109.5905203,green
1035,82.79601882,green
2908,74.26299296,red
3056,80.56647859,red
3041,93.2955282,red
2184,124.8624861,red
2197,97.37435202,red
1690,110.3907386,red
2620,103.7966429,red
1165,74.4119995,green
3005,112.5676515,red
1424,91.66688759,green
1915,118.9051037,red
537,46.50821283,green
1210,59.03296951,green
1293,131.4868248,green
2509,114.4764337,red
1422,88.53955589,green
800,101.058716,green
925,81.24540402,green
1595,104.3667356,green
2996,138.2831619,red
1579,93.50687929,green
